id;mode;from_country;from_country_key;to_country;to_country_key;points;year
14180;FINAL;Ireland;IRL;Luxembourg;LUX;3;1965
14181;FINAL;Finland;SF;Luxembourg;LUX;5;1965
14182;FINAL;Germany;D;Luxembourg;LUX;5;1965
14183;FINAL;Austria;AUT;Luxembourg;LUX;5;1965
14184;FINAL;The Netherlands;NL;Luxembourg;LUX;5;1965
14185;FINAL;Switzerland;CH;Monaco;MC;1;1965
14186;FINAL;Yugoslavia;YUG;Monaco;MC;1;1965
14187;FINAL;United Kingdom;UK;Monaco;MC;5;1965
14188;FINAL;Austria;AUT;Norway;N;1;1965
14189;FINAL;Monaco;MC;Portugal;POR;1;1965
14190;FINAL;Finland;SF;Sweden;S;3;1965
14191;FINAL;Denmark;DK;Sweden;S;3;1965
14192;FINAL;Austria;AUT;Switzerland;CH;3;1965
14193;FINAL;France;F;Switzerland;CH;5;1965
14194;FINAL;Norway;N;The Netherlands;NL;5;1965
14195;FINAL;Italy;I;United Kingdom;UK;1;1965
14196;FINAL;Norway;N;United Kingdom;UK;1;1965
14197;FINAL;Sweden;S;United Kingdom;UK;3;1965
14198;FINAL;Switzerland;CH;United Kingdom;UK;5;1965
14199;FINAL;Spain;E;United Kingdom;UK;5;1965
14200;FINAL;Denmark;DK;United Kingdom;UK;5;1965
14201;FINAL;Belgium;B;United Kingdom;UK;6;1965
14202;FINAL;France;F;Yugoslavia;YUG;1;1965
14203;FINAL;Portugal;POR;Yugoslavia;YUG;1;1965
14204;FINAL;Spain;E;Austria;AUT;1;1966
14205;FINAL;Portugal;POR;Austria;AUT;1;1966
14206;FINAL;Italy;I;Austria;AUT;3;1966
14207;FINAL;Switzerland;CH;Austria;AUT;3;1966
14208;FINAL;France;F;Austria;AUT;3;1966
14209;FINAL;Luxembourg;LUX;Austria;AUT;5;1966
14210;FINAL;Monaco;MC;Austria;AUT;5;1966
14211;FINAL;Yugoslavia;YUG;Austria;AUT;5;1966
14212;FINAL;Belgium;B;Austria;AUT;5;1966
14213;FINAL;Sweden;S;Belgium;B;1;1966
14214;FINAL;Portugal;POR;Belgium;B;3;1966
14215;FINAL;Germany;D;Belgium;B;5;1966
14216;FINAL;The Netherlands;NL;Belgium;B;5;1966
14217;FINAL;Norway;N;Denmark;DK;1;1966
14218;FINAL;Finland;SF;Denmark;DK;3;1966
14219;FINAL;The Netherlands;NL;Finland;SF;1;1966
14220;FINAL;Denmark;DK;Finland;SF;3;1966
14221;FINAL;Norway;N;Finland;SF;3;1966
14222;FINAL;Monaco;MC;France;F;1;1966
14223;FINAL;Belgium;B;Germany;D;1;1966
14224;FINAL;Italy;I;Germany;D;1;1966
14225;FINAL;Switzerland;CH;Germany;D;5;1966
14226;FINAL;Belgium;B;Ireland;IRL;3;1966
14227;FINAL;The Netherlands;NL;Ireland;IRL;3;1966
14228;FINAL;Yugoslavia;YUG;Ireland;IRL;3;1966
14229;FINAL;France;F;Ireland;IRL;5;1966
14230;FINAL;Austria;AUT;Luxembourg;LUX;1;1966
14231;FINAL;France;F;Luxembourg;LUX;1;1966
14232;FINAL;Sweden;S;Luxembourg;LUX;5;1966
14233;FINAL;Germany;D;Norway;N;1;1966
14234;FINAL;Austria;AUT;Norway;N;3;1966
14235;FINAL;Sweden;S;Norway;N;3;1966
14236;FINAL;Spain;E;Norway;N;3;1966
14237;FINAL;Italy;I;Norway;N;5;1966
14238;FINAL;Denmark;DK;Portugal;POR;1;1966
14239;FINAL;Spain;E;Portugal;POR;5;1966
14240;FINAL;Yugoslavia;YUG;Spain;E;1;1966
14241;FINAL;United Kingdom;UK;Spain;E;3;1966
14242;FINAL;Portugal;POR;Spain;E;5;1966
14243;FINAL;Switzerland;CH;Sweden;S;1;1966
14244;FINAL;Norway;N;Sweden;S;5;1966
14245;FINAL;Denmark;DK;Sweden;S;5;1966
14246;FINAL;Finland;SF;Sweden;S;5;1966
14247;FINAL;Luxembourg;LUX;Switzerland;CH;1;1966
14248;FINAL;Monaco;MC;Switzerland;CH;3;1966
14249;FINAL;Ireland;IRL;Switzerland;CH;3;1966
14250;FINAL;Austria;AUT;Switzerland;CH;5;1966
14251;FINAL;United Kingdom;UK;The Netherlands;NL;1;1966
14252;FINAL;Ireland;IRL;The Netherlands;NL;1;1966
14253;FINAL;Luxembourg;LUX;United Kingdom;UK;3;1966
14254;FINAL;Ireland;IRL;United Kingdom;UK;5;1966
14255;FINAL;Finland;SF;Yugoslavia;YUG;1;1966
14256;FINAL;Germany;D;Yugoslavia;YUG;3;1966
14257;FINAL;United Kingdom;UK;Yugoslavia;YUG;5;1966
14258;FINAL;Yugoslavia;YUG;Austria;AUT;1;1967
14259;FINAL;Portugal;POR;Austria;AUT;1;1967
14260;FINAL;United Kingdom;UK;Belgium;B;1;1967
14261;FINAL;Germany;D;Belgium;B;1;1967
14262;FINAL;Ireland;IRL;Belgium;B;1;1967
14263;FINAL;Yugoslavia;YUG;Belgium;B;1;1967
14264;FINAL;Portugal;POR;Belgium;B;1;1967
14265;FINAL;Finland;SF;Belgium;B;3;1967
14266;FINAL;The Netherlands;NL;Finland;SF;1;1967
14267;FINAL;Portugal;POR;Finland;SF;1;1967
14268;FINAL;Italy;I;Finland;SF;1;1967
14269;FINAL;The Netherlands;NL;France;F;1;1967
14270;FINAL;Ireland;IRL;France;F;1;1967
14271;FINAL;Switzerland;CH;France;F;1;1967
14272;FINAL;Austria;AUT;France;F;1;1967
14273;FINAL;United Kingdom;UK;France;F;2;1967
14274;FINAL;Luxembourg;LUX;France;F;2;1967
14275;FINAL;Germany;D;France;F;2;1967
14276;FINAL;Monaco;MC;France;F;2;1967
14277;FINAL;Sweden;S;France;F;4;1967
14278;FINAL;Yugoslavia;YUG;France;F;4;1967
14279;FINAL;Italy;I;Germany;D;1;1967
14280;FINAL;Portugal;POR;Germany;D;1;1967
14281;FINAL;Norway;N;Germany;D;1;1967
14282;FINAL;Sweden;S;Germany;D;1;1967
14283;FINAL;Belgium;B;Germany;D;1;1967
14284;FINAL;Ireland;IRL;Germany;D;1;1967
14285;FINAL;United Kingdom;UK;Germany;D;1;1967
14286;FINAL;Italy;I;Ireland;IRL;1;1967
14287;FINAL;Portugal;POR;Ireland;IRL;1;1967
14288;FINAL;Yugoslavia;YUG;Ireland;IRL;1;1967
14289;FINAL;Luxembourg;LUX;Ireland;IRL;1;1967
14290;FINAL;United Kingdom;UK;Ireland;IRL;2;1967
14291;FINAL;Monaco;MC;Ireland;IRL;2;1967
14292;FINAL;Finland;SF;Ireland;IRL;2;1967
14293;FINAL;Sweden;S;Ireland;IRL;2;1967
14294;FINAL;Austria;AUT;Ireland;IRL;3;1967
14295;FINAL;Belgium;B;Ireland;IRL;3;1967
14296;FINAL;Germany;D;Ireland;IRL;4;1967
14297;FINAL;Spain;E;Italy;I;1;1967
14298;FINAL;Ireland;IRL;Italy;I;1;1967
14299;FINAL;Switzerland;CH;Italy;I;1;1967
14300;FINAL;United Kingdom;UK;Italy;I;1;1967
14301;FINAL;Belgium;B;Luxembourg;LUX;1;1967
14302;FINAL;Spain;E;Luxembourg;LUX;1;1967
14303;FINAL;Monaco;MC;Luxembourg;LUX;1;1967
14304;FINAL;Yugoslavia;YUG;Luxembourg;LUX;1;1967
14305;FINAL;Ireland;IRL;Luxembourg;LUX;2;1967
14306;FINAL;Finland;SF;Luxembourg;LUX;2;1967
14307;FINAL;United Kingdom;UK;Luxembourg;LUX;2;1967
14308;FINAL;Italy;I;Luxembourg;LUX;3;1967
14309;FINAL;The Netherlands;NL;Luxembourg;LUX;4;1967
14310;FINAL;France;F;Monaco;MC;1;1967
14311;FINAL;Sweden;S;Monaco;MC;1;1967
14312;FINAL;Italy;I;Monaco;MC;1;1967
14313;FINAL;Austria;AUT;Monaco;MC;2;1967
14314;FINAL;Spain;E;Monaco;MC;5;1967
14315;FINAL;Sweden;S;Norway;N;1;1967
14316;FINAL;The Netherlands;NL;Norway;N;1;1967
14317;FINAL;Spain;E;Portugal;POR;1;1967
14318;FINAL;France;F;Portugal;POR;1;1967
14319;FINAL;Switzerland;CH;Portugal;POR;1;1967
14320;FINAL;Belgium;B;Spain;E;1;1967
14321;FINAL;The Netherlands;NL;Spain;E;1;1967
14322;FINAL;Luxembourg;LUX;Spain;E;1;1967
14323;FINAL;Austria;AUT;Spain;E;1;1967
14324;FINAL;Yugoslavia;YUG;Spain;E;1;1967
14325;FINAL;Portugal;POR;Spain;E;2;1967
14326;FINAL;Monaco;MC;Spain;E;2;1967
14327;FINAL;Yugoslavia;YUG;Sweden;S;1;1967
14328;FINAL;Finland;SF;Sweden;S;1;1967
14329;FINAL;Portugal;POR;Sweden;S;1;1967
14330;FINAL;Norway;N;Sweden;S;2;1967
14331;FINAL;Ireland;IRL;Sweden;S;2;1967
14332;FINAL;United Kingdom;UK;The Netherlands;NL;1;1967
14333;FINAL;Ireland;IRL;The Netherlands;NL;1;1967
14334;FINAL;Ireland;IRL;United Kingdom;UK;1;1967
14335;FINAL;Portugal;POR;United Kingdom;UK;1;1967
14336;FINAL;Sweden;S;United Kingdom;UK;1;1967
14337;FINAL;Italy;I;United Kingdom;UK;2;1967
14338;FINAL;The Netherlands;NL;United Kingdom;UK;2;1967
14339;FINAL;Finland;SF;United Kingdom;UK;2;1967
14340;FINAL;Monaco;MC;United Kingdom;UK;3;1967
14341;FINAL;Germany;D;United Kingdom;UK;3;1967
14342;FINAL;Belgium;B;United Kingdom;UK;3;1967
14343;FINAL;Austria;AUT;United Kingdom;UK;3;1967
14344;FINAL;Luxembourg;LUX;United Kingdom;UK;5;1967
14345;FINAL;Norway;N;United Kingdom;UK;7;1967
14346;FINAL;France;F;United Kingdom;UK;7;1967
14347;FINAL;Switzerland;CH;United Kingdom;UK;7;1967
14348;FINAL;France;F;Yugoslavia;YUG;1;1967
14349;FINAL;Luxembourg;LUX;Yugoslavia;YUG;1;1967
14350;FINAL;Portugal;POR;Yugoslavia;YUG;1;1967
14351;FINAL;Belgium;B;Yugoslavia;YUG;1;1967
14352;FINAL;Italy;I;Yugoslavia;YUG;1;1967
14353;FINAL;Spain;E;Yugoslavia;YUG;2;1967
14354;FINAL;Spain;E;Austria;AUT;2;1968
14355;FINAL;United Kingdom;UK;Belgium;B;1;1968
14356;FINAL;Spain;E;Belgium;B;1;1968
14357;FINAL;Portugal;POR;Belgium;B;1;1968
14358;FINAL;France;F;Belgium;B;1;1968
14359;FINAL;Finland;SF;Belgium;B;1;1968
14360;FINAL;Italy;I;Belgium;B;3;1968
14361;FINAL;Norway;N;Finland;SF;1;1968
14362;FINAL;Sweden;S;France;F;1;1968
14363;FINAL;Austria;AUT;France;F;2;1968
14364;FINAL;Italy;I;France;F;2;1968
14365;FINAL;The Netherlands;NL;France;F;3;1968
14366;FINAL;Luxembourg;LUX;France;F;3;1968
14367;FINAL;Switzerland;CH;France;F;3;1968
14368;FINAL;Belgium;B;France;F;6;1968
14369;FINAL;Luxembourg;LUX;Germany;D;1;1968
14370;FINAL;Switzerland;CH;Germany;D;1;1968
14371;FINAL;Spain;E;Germany;D;2;1968
14372;FINAL;Sweden;S;Germany;D;2;1968
14373;FINAL;United Kingdom;UK;Germany;D;5;1968
14374;FINAL;Belgium;B;Ireland;IRL;1;1968
14375;FINAL;Luxembourg;LUX;Ireland;IRL;1;1968
14376;FINAL;The Netherlands;NL;Ireland;IRL;1;1968
14377;FINAL;Portugal;POR;Ireland;IRL;1;1968
14378;FINAL;Austria;AUT;Ireland;IRL;4;1968
14379;FINAL;Sweden;S;Ireland;IRL;4;1968
14380;FINAL;Yugoslavia;YUG;Ireland;IRL;6;1968
14381;FINAL;Portugal;POR;Italy;I;1;1968
14382;FINAL;Germany;D;Italy;I;2;1968
14383;FINAL;Yugoslavia;YUG;Italy;I;2;1968
14384;FINAL;Switzerland;CH;Italy;I;2;1968
14385;FINAL;United Kingdom;UK;Luxembourg;LUX;1;1968
14386;FINAL;Austria;AUT;Luxembourg;LUX;1;1968
14387;FINAL;The Netherlands;NL;Luxembourg;LUX;1;1968
14388;FINAL;Monaco;MC;Luxembourg;LUX;1;1968
14389;FINAL;France;F;Luxembourg;LUX;1;1968
14390;FINAL;Luxembourg;LUX;Monaco;MC;1;1968
14391;FINAL;United Kingdom;UK;Monaco;MC;1;1968
14392;FINAL;Ireland;IRL;Monaco;MC;1;1968
14393;FINAL;The Netherlands;NL;Monaco;MC;2;1968
14394;FINAL;Finland;SF;Monaco;MC;3;1968
14395;FINAL;Luxembourg;LUX;Norway;N;1;1968
14396;FINAL;Spain;E;Norway;N;1;1968
14397;FINAL;Norway;N;Portugal;POR;2;1968
14398;FINAL;Spain;E;Portugal;POR;3;1968
14399;FINAL;Norway;N;Spain;E;1;1968
14400;FINAL;Ireland;IRL;Spain;E;1;1968
14401;FINAL;Luxembourg;LUX;Spain;E;1;1968
14402;FINAL;Austria;AUT;Spain;E;2;1968
14403;FINAL;Finland;SF;Spain;E;3;1968
14404;FINAL;Italy;I;Spain;E;3;1968
14405;FINAL;Portugal;POR;Spain;E;4;1968
14406;FINAL;Monaco;MC;Spain;E;4;1968
14407;FINAL;France;F;Spain;E;4;1968
14408;FINAL;Germany;D;Spain;E;6;1968
14409;FINAL;The Netherlands;NL;Sweden;S;1;1968
14410;FINAL;Finland;SF;Sweden;S;1;1968
14411;FINAL;Portugal;POR;Sweden;S;1;1968
14412;FINAL;United Kingdom;UK;Sweden;S;2;1968
14413;FINAL;Ireland;IRL;Sweden;S;4;1968
14414;FINAL;Norway;N;Sweden;S;6;1968
14415;FINAL;Yugoslavia;YUG;Switzerland;CH;2;1968
14416;FINAL;Italy;I;The Netherlands;NL;1;1968
14417;FINAL;Luxembourg;LUX;United Kingdom;UK;1;1968
14418;FINAL;Portugal;POR;United Kingdom;UK;1;1968
14419;FINAL;Ireland;IRL;United Kingdom;UK;1;1968
14420;FINAL;Italy;I;United Kingdom;UK;1;1968
14421;FINAL;Germany;D;United Kingdom;UK;2;1968
14422;FINAL;The Netherlands;NL;United Kingdom;UK;2;1968
14423;FINAL;Belgium;B;United Kingdom;UK;2;1968
14424;FINAL;Finland;SF;United Kingdom;UK;2;1968
14425;FINAL;Sweden;S;United Kingdom;UK;3;1968
14426;FINAL;France;F;United Kingdom;UK;4;1968
14427;FINAL;Switzerland;CH;United Kingdom;UK;4;1968
14428;FINAL;Monaco;MC;United Kingdom;UK;5;1968
14429;FINAL;Belgium;B;Yugoslavia;YUG;1;1968
14430;FINAL;Spain;E;Yugoslavia;YUG;1;1968
14431;FINAL;Luxembourg;LUX;Yugoslavia;YUG;1;1968
14432;FINAL;Austria;AUT;Yugoslavia;YUG;1;1968
14433;FINAL;Portugal;POR;Yugoslavia;YUG;1;1968
14434;FINAL;Ireland;IRL;Yugoslavia;YUG;3;1968
14435;FINAL;The Netherlands;NL;Belgium;B;1;1969
14436;FINAL;Spain;E;Belgium;B;2;1969
14437;FINAL;Switzerland;CH;Belgium;B;2;1969
14438;FINAL;Norway;N;Belgium;B;2;1969
14439;FINAL;United Kingdom;UK;Belgium;B;3;1969
14440;FINAL;Norway;N;Finland;SF;1;1969
14441;FINAL;The Netherlands;NL;Finland;SF;1;1969
14442;FINAL;Spain;E;Finland;SF;1;1969
14443;FINAL;Luxembourg;LUX;Finland;SF;1;1969
14444;FINAL;Germany;D;Finland;SF;1;1969
14445;FINAL;Ireland;IRL;Finland;SF;1;1969
14446;FINAL;Luxembourg;LUX;France;F;1;1969
14447;FINAL;Sweden;S;France;F;1;1969
14448;FINAL;Germany;D;France;F;1;1969
14449;FINAL;Switzerland;CH;France;F;1;1969
14450;FINAL;The Netherlands;NL;France;F;2;1969
14451;FINAL;Portugal;POR;France;F;2;1969
14452;FINAL;Monaco;MC;France;F;2;1969
14453;FINAL;United Kingdom;UK;France;F;4;1969
14454;FINAL;Ireland;IRL;France;F;4;1969
14455;FINAL;France;F;Germany;D;1;1969
14456;FINAL;Belgium;B;Germany;D;1;1969
14457;FINAL;Norway;N;Germany;D;1;1969
14458;FINAL;Spain;E;Germany;D;2;1969
14459;FINAL;Yugoslavia;YUG;Germany;D;3;1969
14460;FINAL;United Kingdom;UK;Ireland;IRL;1;1969
14461;FINAL;The Netherlands;NL;Ireland;IRL;1;1969
14462;FINAL;Sweden;S;Ireland;IRL;1;1969
14463;FINAL;Germany;D;Ireland;IRL;1;1969
14464;FINAL;Switzerland;CH;Ireland;IRL;3;1969
14465;FINAL;Finland;SF;Ireland;IRL;3;1969
14466;FINAL;Finland;SF;Italy;I;1;1969
14467;FINAL;Monaco;MC;Italy;I;1;1969
14468;FINAL;Ireland;IRL;Italy;I;1;1969
14469;FINAL;Portugal;POR;Italy;I;1;1969
14470;FINAL;Yugoslavia;YUG;Italy;I;1;1969
14471;FINAL;Belgium;B;Luxembourg;LUX;1;1969
14472;FINAL;Germany;D;Luxembourg;LUX;1;1969
14473;FINAL;Yugoslavia;YUG;Luxembourg;LUX;1;1969
14474;FINAL;The Netherlands;NL;Luxembourg;LUX;1;1969
14475;FINAL;Monaco;MC;Luxembourg;LUX;3;1969
14476;FINAL;Belgium;B;Monaco;MC;1;1969
14477;FINAL;Sweden;S;Monaco;MC;2;1969
14478;FINAL;Spain;E;Monaco;MC;2;1969
14479;FINAL;The Netherlands;NL;Monaco;MC;2;1969
14480;FINAL;Italy;I;Monaco;MC;4;1969
14481;FINAL;Sweden;S;Norway;N;1;1969
14482;FINAL;Belgium;B;Portugal;POR;1;1969
14483;FINAL;France;F;Portugal;POR;1;1969
14484;FINAL;Spain;E;Portugal;POR;2;1969
14485;FINAL;Ireland;IRL;Spain;E;1;1969
14486;FINAL;Yugoslavia;YUG;Spain;E;1;1969
14487;FINAL;Norway;N;Spain;E;1;1969
14488;FINAL;Portugal;POR;Spain;E;2;1969
14489;FINAL;Luxembourg;LUX;Spain;E;2;1969
14490;FINAL;France;F;Spain;E;2;1969
14491;FINAL;Belgium;B;Spain;E;3;1969
14492;FINAL;Germany;D;Spain;E;3;1969
14493;FINAL;Monaco;MC;Spain;E;3;1969
14494;FINAL;The Netherlands;NL;Sweden;S;1;1969
14495;FINAL;Portugal;POR;Sweden;S;1;1969
14496;FINAL;Norway;N;Sweden;S;3;1969
14497;FINAL;Finland;SF;Sweden;S;3;1969
14498;FINAL;Belgium;B;Switzerland;CH;1;1969
14499;FINAL;Norway;N;Switzerland;CH;1;1969
14500;FINAL;Finland;SF;Switzerland;CH;2;1969
14501;FINAL;Germany;D;Switzerland;CH;2;1969
14502;FINAL;United Kingdom;UK;Switzerland;CH;2;1969
14503;FINAL;Yugoslavia;YUG;Switzerland;CH;2;1969
14504;FINAL;Ireland;IRL;Switzerland;CH;3;1969
14505;FINAL;Norway;N;The Netherlands;NL;1;1969
14506;FINAL;Belgium;B;The Netherlands;NL;1;1969
14507;FINAL;Monaco;MC;The Netherlands;NL;1;1969
14508;FINAL;Luxembourg;LUX;The Netherlands;NL;2;1969
14509;FINAL;Italy;I;The Netherlands;NL;3;1969
14510;FINAL;Switzerland;CH;The Netherlands;NL;4;1969
14511;FINAL;France;F;The Netherlands;NL;6;1969
14512;FINAL;Germany;D;United Kingdom;UK;1;1969
14513;FINAL;Finland;SF;United Kingdom;UK;1;1969
14514;FINAL;The Netherlands;NL;United Kingdom;UK;1;1969
14515;FINAL;Portugal;POR;United Kingdom;UK;1;1969
14516;FINAL;Yugoslavia;YUG;United Kingdom;UK;2;1969
14517;FINAL;Italy;I;United Kingdom;UK;3;1969
14518;FINAL;Luxembourg;LUX;United Kingdom;UK;4;1969
14519;FINAL;Sweden;S;United Kingdom;UK;5;1969
14520;FINAL;Belgium;B;Yugoslavia;YUG;1;1969
14521;FINAL;Spain;E;Yugoslavia;YUG;1;1969
14522;FINAL;Portugal;POR;Yugoslavia;YUG;3;1969
14523;FINAL;Ireland;IRL;Belgium;B;1;1970
14524;FINAL;Luxembourg;LUX;Belgium;B;1;1970
14525;FINAL;France;F;Belgium;B;3;1970
14526;FINAL;Italy;I;France;F;1;1970
14527;FINAL;Monaco;MC;France;F;2;1970
14528;FINAL;Yugoslavia;YUG;France;F;2;1970
14529;FINAL;Ireland;IRL;France;F;3;1970
14530;FINAL;Switzerland;CH;Germany;D;1;1970
14531;FINAL;Monaco;MC;Germany;D;1;1970
14532;FINAL;Italy;I;Germany;D;1;1970
14533;FINAL;Ireland;IRL;Germany;D;2;1970
14534;FINAL;Luxembourg;LUX;Germany;D;3;1970
14535;FINAL;Spain;E;Germany;D;4;1970
14536;FINAL;France;F;Ireland;IRL;1;1970
14537;FINAL;Germany;D;Ireland;IRL;2;1970
14538;FINAL;Luxembourg;LUX;Ireland;IRL;2;1970
14539;FINAL;Spain;E;Ireland;IRL;3;1970
14540;FINAL;United Kingdom;UK;Ireland;IRL;4;1970
14541;FINAL;The Netherlands;NL;Ireland;IRL;5;1970
14542;FINAL;Switzerland;CH;Ireland;IRL;6;1970
14543;FINAL;Belgium;B;Ireland;IRL;9;1970
14544;FINAL;Yugoslavia;YUG;Italy;I;1;1970
14545;FINAL;Germany;D;Italy;I;2;1970
14546;FINAL;Spain;E;Italy;I;2;1970
14547;FINAL;Belgium;B;Monaco;MC;1;1970
14548;FINAL;Switzerland;CH;Monaco;MC;1;1970
14549;FINAL;Spain;E;Monaco;MC;1;1970
14550;FINAL;France;F;Monaco;MC;2;1970
14551;FINAL;Luxembourg;LUX;Spain;E;2;1970
14552;FINAL;Monaco;MC;Spain;E;3;1970
14553;FINAL;Italy;I;Spain;E;3;1970
14554;FINAL;United Kingdom;UK;Switzerland;CH;1;1970
14555;FINAL;Ireland;IRL;Switzerland;CH;1;1970
14556;FINAL;The Netherlands;NL;Switzerland;CH;2;1970
14557;FINAL;France;F;Switzerland;CH;2;1970
14558;FINAL;Germany;D;Switzerland;CH;2;1970
14559;FINAL;United Kingdom;UK;The Netherlands;NL;1;1970
14560;FINAL;Yugoslavia;YUG;The Netherlands;NL;3;1970
14561;FINAL;Italy;I;The Netherlands;NL;3;1970
14562;FINAL;France;F;United Kingdom;UK;2;1970
14563;FINAL;Switzerland;CH;United Kingdom;UK;2;1970
14564;FINAL;Luxembourg;LUX;United Kingdom;UK;2;1970
14565;FINAL;Italy;I;United Kingdom;UK;2;1970
14566;FINAL;Ireland;IRL;United Kingdom;UK;3;1970
14567;FINAL;The Netherlands;NL;United Kingdom;UK;3;1970
14568;FINAL;Germany;D;United Kingdom;UK;4;1970
14569;FINAL;Monaco;MC;United Kingdom;UK;4;1970
14570;FINAL;Yugoslavia;YUG;United Kingdom;UK;4;1970
14571;FINAL;United Kingdom;UK;Yugoslavia;YUG;4;1970
14572;FINAL;Luxembourg;LUX;Austria;AUT;2;1971
14573;FINAL;Spain;E;Austria;AUT;2;1971
14574;FINAL;Switzerland;CH;Austria;AUT;2;1971
14575;FINAL;France;F;Austria;AUT;3;1971
14576;FINAL;Finland;SF;Austria;AUT;3;1971
14577;FINAL;United Kingdom;UK;Austria;AUT;3;1971
14578;FINAL;Belgium;B;Austria;AUT;3;1971
14579;FINAL;Malta;MAL;Austria;AUT;3;1971
14580;FINAL;The Netherlands;NL;Austria;AUT;3;1971
14581;FINAL;Sweden;S;Austria;AUT;4;1971
14582;FINAL;Yugoslavia;YUG;Austria;AUT;4;1971
14583;FINAL;Monaco;MC;Austria;AUT;5;1971
14584;FINAL;Portugal;POR;Austria;AUT;5;1971
14585;FINAL;Norway;N;Austria;AUT;5;1971
14586;FINAL;Ireland;IRL;Austria;AUT;6;1971
14587;FINAL;Italy;I;Austria;AUT;6;1971
14588;FINAL;Germany;D;Austria;AUT;7;1971
14589;FINAL;Germany;D;Belgium;B;2;1971
14590;FINAL;Luxembourg;LUX;Belgium;B;2;1971
14591;FINAL;Malta;MAL;Belgium;B;2;1971
14592;FINAL;Spain;E;Belgium;B;2;1971
14593;FINAL;Italy;I;Belgium;B;3;1971
14594;FINAL;Yugoslavia;YUG;Belgium;B;3;1971
14595;FINAL;Austria;AUT;Belgium;B;3;1971
14596;FINAL;Norway;N;Belgium;B;4;1971
14597;FINAL;Ireland;IRL;Belgium;B;4;1971
14598;FINAL;Switzerland;CH;Belgium;B;4;1971
14599;FINAL;Monaco;MC;Belgium;B;5;1971
14600;FINAL;Sweden;S;Belgium;B;5;1971
14601;FINAL;France;F;Belgium;B;5;1971
14602;FINAL;United Kingdom;UK;Belgium;B;6;1971
14603;FINAL;Finland;SF;Belgium;B;6;1971
14604;FINAL;Portugal;POR;Belgium;B;6;1971
14605;FINAL;The Netherlands;NL;Belgium;B;6;1971
14606;FINAL;Italy;I;Finland;SF;2;1971
14607;FINAL;Luxembourg;LUX;Finland;SF;2;1971
14608;FINAL;The Netherlands;NL;Finland;SF;3;1971
14609;FINAL;Spain;E;Finland;SF;3;1971
14610;FINAL;Malta;MAL;Finland;SF;4;1971
14611;FINAL;Austria;AUT;Finland;SF;4;1971
14612;FINAL;Switzerland;CH;Finland;SF;4;1971
14613;FINAL;Germany;D;Finland;SF;4;1971
14614;FINAL;Monaco;MC;Finland;SF;4;1971
14615;FINAL;Sweden;S;Finland;SF;4;1971
14616;FINAL;France;F;Finland;SF;4;1971
14617;FINAL;Yugoslavia;YUG;Finland;SF;6;1971
14618;FINAL;Norway;N;Finland;SF;6;1971
14619;FINAL;Ireland;IRL;Finland;SF;6;1971
14620;FINAL;Portugal;POR;Finland;SF;8;1971
14621;FINAL;Belgium;B;Finland;SF;10;1971
14622;FINAL;United Kingdom;UK;Finland;SF;10;1971
14623;FINAL;Malta;MAL;France;F;2;1971
14624;FINAL;Luxembourg;LUX;France;F;2;1971
14625;FINAL;Belgium;B;France;F;3;1971
14626;FINAL;Finland;SF;France;F;3;1971
14627;FINAL;Austria;AUT;France;F;3;1971
14628;FINAL;Sweden;S;France;F;4;1971
14629;FINAL;Italy;I;France;F;4;1971
14630;FINAL;Germany;D;France;F;5;1971
14631;FINAL;Portugal;POR;France;F;5;1971
14632;FINAL;Spain;E;France;F;5;1971
14633;FINAL;United Kingdom;UK;France;F;5;1971
14634;FINAL;Yugoslavia;YUG;France;F;5;1971
14635;FINAL;Norway;N;France;F;5;1971
14636;FINAL;Ireland;IRL;France;F;6;1971
14637;FINAL;Monaco;MC;France;F;8;1971
14638;FINAL;Switzerland;CH;France;F;8;1971
14639;FINAL;The Netherlands;NL;France;F;9;1971
14640;FINAL;Luxembourg;LUX;Germany;D;2;1971
14641;FINAL;Norway;N;Germany;D;4;1971
14642;FINAL;Malta;MAL;Germany;D;5;1971
14643;FINAL;Finland;SF;Germany;D;5;1971
14644;FINAL;The Netherlands;NL;Germany;D;5;1971
14645;FINAL;Ireland;IRL;Germany;D;5;1971
14646;FINAL;Switzerland;CH;Germany;D;6;1971
14647;FINAL;Austria;AUT;Germany;D;6;1971
14648;FINAL;United Kingdom;UK;Germany;D;6;1971
14649;FINAL;Italy;I;Germany;D;6;1971
14650;FINAL;Sweden;S;Germany;D;6;1971
14651;FINAL;Portugal;POR;Germany;D;7;1971
14652;FINAL;Monaco;MC;Germany;D;7;1971
14653;FINAL;Belgium;B;Germany;D;7;1971
14654;FINAL;Yugoslavia;YUG;Germany;D;7;1971
14655;FINAL;France;F;Germany;D;8;1971
14656;FINAL;Spain;E;Germany;D;8;1971
14657;FINAL;Sweden;S;Ireland;IRL;2;1971
14658;FINAL;Luxembourg;LUX;Ireland;IRL;2;1971
14659;FINAL;Belgium;B;Ireland;IRL;3;1971
14660;FINAL;Switzerland;CH;Ireland;IRL;3;1971
14661;FINAL;Portugal;POR;Ireland;IRL;4;1971
14662;FINAL;Germany;D;Ireland;IRL;4;1971
14663;FINAL;Norway;N;Ireland;IRL;4;1971
14664;FINAL;Finland;SF;Ireland;IRL;4;1971
14665;FINAL;Spain;E;Ireland;IRL;5;1971
